,Name,Score,Review,Link,Addr,area,lat,lng
146,그루브,4.3,167,https://place.map.kakao.com/1254546154,"
제주특별자치도 제주시 한림읍 한림로 333 1~3층
(지번) 한림읍 협재리 2447-21
",hanlim,33.3937225,126.240025
147,소금빵까페 키친오즈,3.2,9,https://place.map.kakao.com/26792268,"
제주특별자치도 제주시 한림읍 협재로 208
(지번) 한림읍 협재리 958-1
",hanlim,33.38007160000001,126.2511319
148,닻별,4.8,5,https://place.map.kakao.com/1789758057,"
제주특별자치도 제주시 한림읍 금능길 89 1층
(지번) 한림읍 금능리 1426-4
",hanlim,33.3891823,126.2325378
149,명월국민학교,3.8,453,https://place.map.kakao.com/262900404,"
제주특별자치도 제주시 한림읍 명월로 48
(지번) 한림읍 명월리 1734
",hanlim,33.388832,126.2649479
150,렌시아,5.0,49,https://place.map.kakao.com/923687889,"
제주특별자치도 제주시 한림읍 협재로 227
(지번) 한림읍 협재리 875-5
",hanlim,33.3784064,126.2522731
151,로스터리 묵음,5.0,0,https://place.map.kakao.com/1525088120,"
제주특별자치도 제주시 한림읍 한림로 214 1층
(지번) 한림읍 금능리 2088-62
",hanlim,33.3989324,126.2421759
152,소사오름,4.8,23,https://place.map.kakao.com/130374132,"
제주특별자치도 제주시 한림읍 금능길 61
(지번) 한림읍 금능리 1393
",hanlim,33.3883183,126.2297934
153,아이엠셀럽 커피하우스,5.0,2,https://place.map.kakao.com/1927223623,"
제주특별자치도 제주시 한림읍 금능3길 28 1층
(지번) 한림읍 금능리 1534
",hanlim,33.3883485,126.2258105
154,그린페블,4.5,37,https://place.map.kakao.com/1825957189,"
제주특별자치도 제주시 한림읍 수동7길 54-3
(지번) 한림읍 월림리 723
",hanlim,33.3442621,126.2484776
155,런던다락,4.6,31,https://place.map.kakao.com/327003845,"
제주특별자치도 제주시 한림읍 한림로 335 D동 1층 104호
(지번) 한림읍 협재리 2447-27
",hanlim,33.3989324,126.2421759
156,반하크라,4.5,11,https://place.map.kakao.com/646627049,"
제주특별자치도 제주시 한림읍 한림로 236-3
(지번) 한림읍 금능리 2060-2
",hanlim,33.3872113,126.2332805
157,시트러스,5.0,18,https://place.map.kakao.com/2075960510,"
제주특별자치도 제주시 한림읍 금능4길 20
(지번) 한림읍 금능리 1443-1
",hanlim,33.3873567,126.2304507
158,카페뚜이,4.8,57,https://place.map.kakao.com/791629311,"
제주특별자치도 제주시 한림읍 협재1길 45 1층
(지번) 한림읍 협재리 1461-1
",hanlim,33.39886389999999,126.2446709
159,카페닐스,4.8,32,https://place.map.kakao.com/26885645,"
제주특별자치도 제주시 한림읍 일주서로 5153
(지번) 한림읍 옹포리 887
",hanlim,33.3933134,126.2559986
160,우무,2.6,264,https://place.map.kakao.com/1152497778,"
제주특별자치도 제주시 한림읍 한림로 542-1 1층
(지번) 한림읍 옹포리 324-3
",hanlim,33.4059055,126.2565392
161,우주인,4.0,11,https://place.map.kakao.com/2045720787,"
제주특별자치도 제주시 한림읍 금능남로 251-1
(지번) 한림읍 협재리 2417
",hanlim,33.3648766,126.248793
162,할리스 제주협재해수욕장점,1.7,2,https://place.map.kakao.com/1460475575,"
제주특별자치도 제주시 한림읍 한림로 330
(지번) 한림읍 협재리 2514-2
",hanlim,33.3929816,126.2402882
163,제주설심당 협재점,4.2,15,https://place.map.kakao.com/1368996177,"
제주특별자치도 제주시 한림읍 한림로 371
(지번) 한림읍 협재리 1721-1
",hanlim,33.39627540000001,126.2430614
164,현커피,5.0,2,https://place.map.kakao.com/403975511,"
제주특별자치도 제주시 한림읍 금능남로 215 1층
(지번) 한림읍 협재리 2412-1
",hanlim,33.3683483,126.2446125
165,제주미작,5.0,19,https://place.map.kakao.com/1540823207,"
제주특별자치도 제주시 한림읍 협재8길 22 1층
(지번) 한림읍 협재리 1825-1
",hanlim,33.3951078,126.2431834
166,영신상회,4.8,27,https://place.map.kakao.com/1937956126,"
제주특별자치도 제주시 한림읍 명월성로 673
(지번) 한림읍 월림리 2313-1
",hanlim,33.3508654,126.2560668
167,음부리카페 인쌀롱제주,4.7,1,https://place.map.kakao.com/417487283,"
제주특별자치도 제주시 한림읍 중산간서로 3905
(지번) 한림읍 월림리 2322-2
",hanlim,33.3521066,126.2576502
168,지금여기에Part2,5.0,15,https://place.map.kakao.com/1015012913,"
제주특별자치도 제주시 한림읍 금능길 79 2층
(지번) 한림읍 금능리 1420
",hanlim,33.387297,126.2323385
169,한형수정원,4.5,7,https://place.map.kakao.com/317398947,"
제주특별자치도 제주시 한림읍 옹포2길 44
(지번) 한림읍 협재리 1352
",hanlim,33.3986066,126.2514407
170,협재비선루,4.8,63,https://place.map.kakao.com/660750488,"
제주특별자치도 제주시 한림읍 협재1길 47-1
(지번) 한림읍 협재리 1457
",hanlim,33.3989736,126.2446515
171,카페연희,4.9,55,https://place.map.kakao.com/314874578,"
제주특별자치도 제주시 한림읍 한림로 417 1층
(지번) 한림읍 협재리 1494-1
",hanlim,33.3988157,126.2462981
172,제주김귤,5.0,9,https://place.map.kakao.com/2144720786,"
제주특별자치도 제주시 한림읍 금능남로 28 1층
(지번) 한림읍 금능리 2162-6
",hanlim,33.3683483,126.2446125
173,협재이길,4.7,28,https://place.map.kakao.com/272211525,"
제주특별자치도 제주시 한림읍 협재2길 14 1층
(지번) 한림읍 협재리 2021-4
",hanlim,33.3925577,126.2413575
174,카페무보,4.0,2,https://place.map.kakao.com/1247991740,"
제주특별자치도 제주시 한림읍 금능6길 16-14 1층
(지번) 한림읍 금능리 1472-1
",hanlim,33.3884373,126.2327678
175,제주플레이그라운드,0.0,0,https://place.map.kakao.com/490092802,"
제주특별자치도 제주시 한림읍 금능5길 19-3
(지번) 한림읍 금능리 1502
",hanlim,33.3893046,126.2266406
176,컴컴제주,3.8,85,https://place.map.kakao.com/233743673,"
제주특별자치도 제주시 한림읍 한림로 470 1,2층
(지번) 한림읍 옹포리 643
",hanlim,33.4013474,126.2510367
177,오리지날로맨스,4.4,27,https://place.map.kakao.com/1130369934,"
제주특별자치도 제주시 한림읍 옹포2길 1 1~2층
(지번) 한림읍 옹포리 650
",hanlim,33.3986066,126.2514407
178,도이치,4.3,3,https://place.map.kakao.com/1766970943,"
제주특별자치도 제주시 한림읍 금능6길 19 1층
(지번) 한림읍 금능리 1462
",hanlim,33.3886234,126.2312724
179,문화카페별차롱,0.0,0,https://place.map.kakao.com/26980914,"
제주특별자치도 제주시 한림읍 금능길 39
(지번) 한림읍 금능리 1369
",hanlim,33.3880081,126.2271957
180,카페모래알,2.8,1,https://place.map.kakao.com/685289703,"
제주특별자치도 제주시 한림읍 한림로 349-1
(지번) 한림읍 협재리 2447-3
",hanlim,33.3945434,126.2409499
181,비주비주,4.5,7,https://place.map.kakao.com/169198683,"
제주특별자치도 제주시 한림읍 비양도길 32
(지번) 한림읍 협재리 2996
",hanlim,33.4050547,126.2283672
182,야자수카페,3.0,0,https://place.map.kakao.com/696207450,"
제주특별자치도 제주시 한림읍 한림로 300
(지번) 한림읍 협재리 2487
",hanlim,33.3894949,126.2396825
183,앤트러사이트 제주한림점,3.2,201,https://place.map.kakao.com/26792996,"
제주특별자치도 제주시 한림읍 한림로 564
(지번) 한림읍 동명리 1715
",hanlim,33.4076458,126.2581716
184,서쪽숲,2.7,23,https://place.map.kakao.com/468845797,"
제주특별자치도 제주시 한림읍 협재6길 5-2 1층 포_레스트
(지번) 한림읍 협재리 1794-3
",hanlim,33.3947337,126.2428044
185,LOLA(롤라),5.0,3,https://place.map.kakao.com/207147790,"
제주특별자치도 제주시 한림읍 한림로 371 3층
(지번) 한림읍 협재리 1721-1
",hanlim,33.39627540000001,126.2430614
186,스몰홀더,4.2,10,https://place.map.kakao.com/1239922729,"
제주특별자치도 제주시 한림읍 한림로 363
(지번) 한림읍 협재리 1730
",hanlim,33.3954765,126.2424186
187,고팡갤러리,0.0,0,https://place.map.kakao.com/21687549,"
제주특별자치도 제주시 한림읍 금능남로 15
(지번) 한림읍 금능리 2068
",hanlim,33.3859599,126.2331425
188,에니스케리,4.8,13,https://place.map.kakao.com/1142211410,"
제주특별자치도 제주시 한림읍 한림로 361 1층
(지번) 한림읍 협재리 1731
",hanlim,33.3953897,126.2422086
189,몽키카페,5.0,35,https://place.map.kakao.com/1441647932,"
제주특별자치도 제주시 한림읍 저지14길 36-10 1층
(지번) 한림읍 월림리 115-219
",hanlim,33.3423641,126.2667069
190,쉼그대머물다,4.9,12,https://place.map.kakao.com/545512579,"
제주특별자치도 제주시 한림읍 비양도길 274-2 1층
(지번) 한림읍 협재리 2919
",hanlim,33.4067661,126.231167
191,볼륨,5.0,6,https://place.map.kakao.com/246835434,"
제주특별자치도 제주시 한림읍 한림로 400-2
(지번) 한림읍 협재리 1592-2
",hanlim,33.3975599,126.245342
192,카페 뵤뵤,3.16,54,https://place.map.kakao.com/837901136,"
제주특별자치도 제주시 한림읍 명재로 155 1, 2층
(지번) 한림읍 명월리 1936
",hanlim,33.3929136,126.2555637
193,카페유주,4.1,140,https://place.map.kakao.com/986232032,"
제주특별자치도 제주시 한림읍 한림상로 17 1층
(지번) 한림읍 옹포리 318-1
",hanlim,33.405404,126.2574231
194,섬,5.0,5,https://place.map.kakao.com/546424116,"
제주특별자치도 제주시 한림읍 비양도길 32-5
(지번) 한림읍 협재리 2976
",hanlim,33.4053663,126.2282803
195,카페 귤한가,5.0,18,https://place.map.kakao.com/1363142355,"
제주특별자치도 제주시 한림읍 명월성로 234-1 1층
(지번) 한림읍 협재리 220-1
",hanlim,33.3768233,126.2607583
196,리치망고 협재점,3.9,48,https://place.map.kakao.com/54744498,"
제주특별자치도 제주시 한림읍 한림로 482
(지번) 한림읍 옹포리 596-2
",hanlim,33.4022237,126.2517372
197,일공일,5.0,2,https://place.map.kakao.com/554625801,"
제주특별자치도 제주시 한림읍 협재2길 10-1 2층
(지번) 한림읍 협재리 2021-10
",hanlim,33.3917519,126.2419452
198,협재조랑게,5.0,34,https://place.map.kakao.com/965986801,"
제주특별자치도 제주시 한림읍 협재1길 55-9
(지번) 한림읍 협재리 1454-1
",hanlim,33.3994263,126.2452325
199,네스트힐,5.0,0,https://place.map.kakao.com/21501817,"
제주특별자치도 제주시 한림읍 명월성로 394
(지번) 한림읍 협재리 598-1
",hanlim,33.3738263,126.2616281
200,동명정류장,5.0,155,https://place.map.kakao.com/1315063856,"
제주특별자치도 제주시 한림읍 동명7길 26 1층
(지번) 한림읍 동명리 1322-2
",hanlim,33.3971282,126.2663189
201,앤드유카페,4.3,23,https://place.map.kakao.com/742999664,"
제주특별자치도 제주시 한림읍 한림로 518 1층
(지번) 한림읍 옹포리 203
",hanlim,33.4046542,126.2543639
202,파파사이트 북갤러리,5.0,1,https://place.map.kakao.com/1818656089,"
제주특별자치도 제주시 한림읍 용금로 889
(지번) 한림읍 월림리 115-185
",hanlim,33.3422925,126.2677083
203,로블리샵&카페,5.0,9,https://place.map.kakao.com/1889059939,"
제주특별자치도 제주시 한림읍 한림로 375 1층
(지번) 한림읍 협재리 1890
",hanlim,33.3989324,126.2421759
204,협재쉼터오물떡조물떡,0.0,0,https://place.map.kakao.com/734240075,"
제주특별자치도 제주시 한림읍 한림로 349-1
(지번) 한림읍 협재리 2447-3
",hanlim,33.3945434,126.2409499
205,재게재게옵서카페,2.3,0,https://place.map.kakao.com/27447046,"
제주특별자치도 제주시 한림읍 비양도길 32-3
(지번) 한림읍 협재리 2974
",hanlim,33.4052453,126.2282688
206,포춘살롱,0.0,0,https://place.map.kakao.com/1191356724,"
제주특별자치도 제주시 한림읍 협재4길 9 1층
(지번) 한림읍 협재리 1750
",hanlim,33.3939189,126.2417404
207,카페테틈 제주,5.0,18,https://place.map.kakao.com/1859436503,"
제주특별자치도 제주시 한림읍 협재1길 59 가,나동
(지번) 한림읍 협재리 1445-1
",hanlim,33.3990918,126.2458637
208,멜톤,4.1,77,https://place.map.kakao.com/868766097,"
제주특별자치도 제주시 한림읍 한림로 528
(지번) 한림읍 옹포리 219-2
",hanlim,33.405032,126.255198
209,비주비주 한림점,4.6,19,https://place.map.kakao.com/2031239410,"
제주특별자치도 제주시 한림읍 한림해안로 9 1층
(지번) 한림읍 옹포리 351-6
",hanlim,33.4058925,126.2549733
210,올레카페,5.0,7,https://place.map.kakao.com/546889594,"
제주특별자치도 제주시 한림읍 비양도길 24
(지번) 한림읍 협재리 2992
",hanlim,33.4052643,126.228966
211,도모의방,0.0,0,https://place.map.kakao.com/1485135070,"
제주특별자치도 제주시 한림읍 명월성로 397-1
(지번) 한림읍 명월리 1408-2
",hanlim,33.3768233,126.2607583
212,슬로우페이스,0.0,0,https://place.map.kakao.com/604542560,"
제주특별자치도 제주시 한림읍 용금로 889
(지번) 한림읍 월림리 115-185
",hanlim,33.3422925,126.2677083
213,별빛두방울다방,0.0,0,https://place.map.kakao.com/880065427,"
제주특별자치도 제주시 한림읍 협재10길 33-6 1층
(지번) 한림읍 협재리 1940-1
",hanlim,33.3983225,126.2470561
214,과달루페,0.0,0,https://place.map.kakao.com/1586281697,"
제주특별자치도 제주시 한림읍 옹포2길 10
(지번) 한림읍 협재리 1398
",hanlim,33.3986066,126.2514407
215,돌연히,5.0,4,https://place.map.kakao.com/1313491631,"
제주특별자치도 제주시 한림읍 명월로2길 6 1층
(지번) 한림읍 명월리 1729-1
",hanlim,33.3877056,126.2654377
216,윤비자,0.0,0,https://place.map.kakao.com/1945810138,"
제주특별자치도 제주시 한림읍 한림로 431 B동 1층
(지번) 한림읍 협재리 1416-1
",hanlim,33.4000581,126.2478359
217,NZ카페,0.0,0,https://place.map.kakao.com/1154131535,"
제주특별자치도 제주시 한림읍 협재1길 45
(지번) 한림읍 협재리 1461-1
",hanlim,33.39886389999999,126.2446709
218,옹포 다방,0.0,2,https://place.map.kakao.com/617091569,"
제주특별자치도 제주시 한림읍 한림로 485-4
(지번) 한림읍 옹포리 577-2
",hanlim,33.4030124,126.2515376
219,보호,4.9,15,https://place.map.kakao.com/1166368101,"
제주특별자치도 제주시 한림읍 옹포7길 23-6
(지번) 한림읍 옹포리 418-2
",hanlim,33.4070366,126.2530553
220,제주새참,0.0,0,https://place.map.kakao.com/597033503,"
제주특별자치도 제주시 한림읍 한림로 431
(지번) 한림읍 협재리 1416-1
",hanlim,33.4000581,126.2478359
221,로첼로,4.7,0,https://place.map.kakao.com/321976849,"
제주특별자치도 제주시 한림읍 명월성로 141 1층
(지번) 한림읍 동명리 2218
",hanlim,33.3768233,126.2607583
222,무아르카페,5.0,60,https://place.map.kakao.com/949143283,"
제주특별자치도 제주시 한림읍 용금로 1068 18동 1층
(지번) 한림읍 금악리 3149-3
",hanlim,33.3484376,126.2839563
223,카페안,0.0,0,https://place.map.kakao.com/26613718,"
제주특별자치도 제주시 한림읍 옹포2길 12
(지번) 한림읍 협재리 1388
",hanlim,33.3986066,126.2514407
224,미유,0.0,9,https://place.map.kakao.com/1113683688,"
제주특별자치도 제주시 한림읍 한림상로 15-5 다동 1층
(지번) 한림읍 옹포리 326-3
",hanlim,33.4056209,126.2566867
225,다흰,0.0,0,https://place.map.kakao.com/529445079,"
제주특별자치도 제주시 한림읍 한림로 475 2층
(지번) 한림읍 옹포리 588-2
",hanlim,33.4019937,126.2510926
226,카페리꼬,5.0,11,https://place.map.kakao.com/125432609,"
제주특별자치도 제주시 한림읍 한림로 542
(지번) 한림읍 옹포리 325
",hanlim,33.4056204,126.2564643
227,달망달망베이글카페,4.3,54,https://place.map.kakao.com/1611956352,"
제주특별자치도 제주시 한림읍 용금로 1066
(지번) 한림읍 금악리 3149-3
",hanlim,33.3484376,126.2839563
228,카페화가,5.0,3,https://place.map.kakao.com/288112295,"
제주특별자치도 제주시 한림읍 명상로 53 1층
(지번) 한림읍 명월리 307-8
",hanlim,33.3691905,126.2763274
229,순카페,5.0,0,https://place.map.kakao.com/2139706678,"
제주특별자치도 제주시 한림읍 금악서길 23
(지번) 한림읍 금악리 3392-3
",hanlim,33.3461509,126.2831472
